Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57928365,06/17/2023 12:21:07 PM,06/17/2023 02:09:05 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Street/Sidewalk,11377,43 STREET,43 STREET,43 STREET,48 AVENUE,43 STREET,48 AVENUE,INTERSECTION,QUEENS,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",06/17/2023 02:09:05 PM,02 QUEENS,26,Precinct 108,,QUEENS,1005796,208754,MOBILE,Unspecified,QUEENS,,,,,,,,40.73963188836379,-73.92224915417395,POINT (-73.922249154174 40.739631888364)
57934764,06/18/2023 10:19:07 PM,06/18/2023 11:09:19 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11238,475 PARK PLACE,PARK PLACE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,PARK PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 11:09:22 PM,08 BROOKLYN,35,Precinct 77,3011620081,BROOKLYN,994803,185300,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.675276159895056,-73.96195521967812,POINT (-73.961955219678 40.675276159895)
57938949,06/19/2023 12:54:35 AM,06/19/2023 09:30:10 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11421,74-36 PARKLANE SOUTH,PARKLANE SOUTH,DEAD END,76 STREET,DEAD END,76 STREET,ADDRESS,WOODHAVEN,PARK LANE SOUTH,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/19/2023 09:30:14 AM,09 QUEENS,32,Precinct 102,4088390005,QUEENS,1020819,192431,PHONE,Unspecified,QUEENS,,,,,,,,40.694779861346326,-73.8681259324235,POINT (-73.868125932423 40.694779861346)
57929967,06/18/2023 12:58:50 AM,06/18/2023 01:38:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,10013,113 MULBERRY STREET,MULBERRY STREET,CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,MULBERRY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 01:38:05 AM,02 MANHATTAN,01,Precinct 5,1002060023,MANHATTAN,984730,200729,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.717631454860836,-73.99826844509361,POINT (-73.998268445094 40.717631454861)
57939705,06/18/2023 09:44:50 AM,06/18/2023 10:09:38 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11201,57 WILLOUGHBY STREET,WILLOUGHBY STREET,JAY STREET,LAWRENCE STREET,JAY STREET,LAWRENCE STREET,ADDRESS,BROOKLYN,WILLOUGHBY STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 10:09:43 AM,02 BROOKLYN,33,Precinct 84,3001470036,BROOKLYN,987948,191470,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.692216920214854,-73.98666489720736,POINT (-73.986664897207 40.692216920215)
57927879,06/17/2023 09:11:56 AM,10/11/2023 09:51:11 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN,RESIDENTIAL BUILDING,11226,222 EAST   17 STREET,EAST   17 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/11/2023 12:00:00 AM,14 BROOKLYN,40,Precinct 70,3051200026,BROOKLYN,994429,174456,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64551221057018,-73.96331990259071,POINT (-73.963319902591 40.64551221057)
57941811,06/19/2023 04:26:11 PM,06/22/2023 06:18:00 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,11226,31 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/22/2023 12:00:00 AM,17 BROOKLYN,40,Precinct 67,3048850054,BROOKLYN,998541,176104,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65002993245494,-73.94849879338881,POINT (-73.948498793389 40.650029932455)
57943332,06/19/2023 02:48:41 PM,06/19/2023 10:51:13 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10457,1654 MONROE AVENUE,MONROE AVENUE,EAST MOUNT EDEN AVENUE,EAST  173 STREET,EAST MOUNT EDEN AVENUE,EAST  173 STREET,ADDRESS,BRONX,MONROE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 10:51:17 PM,04 BRONX,15,Precinct 44,2027910005,BRONX,1010037,246441,ONLINE,Unspecified,BRONX,,,,,,,,40.84306113235555,-73.90680040695833,POINT (-73.906800406958 40.843061132356)
57928230,06/17/2023 10:36:19 PM,06/04/2024 12:50:26 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Rodent Infestation,Restaurant/Bar/Deli/Bakery,11201,82 COURT STREET,COURT STREET,LIVINGSTON STREET,SCHERMERHORN STREET,LIVINGSTON STREET,SCHERMERHORN STREET,ADDRESS,BROOKLYN,COURT STREET,,Closed,,This SR was administratively closed. The issue you reported was addressed.,06/04/2024 12:50:29 AM,02 BROOKLYN,33,Precinct 84,3002680049,BROOKLYN,986585,191154,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69135003771613,-73.99158002700919,POINT (-73.991580027009 40.691350037716)
57941010,06/19/2023 08:11:19 AM,07/12/2023 02:54:00 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10023,53 WEST   74 STREET,WEST   74 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   74 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/12/2023 02:54:04 PM,07 MANHATTAN,06,Precinct 20,1011270007,MANHATTAN,990767,222783,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77816174611084,-73.97646916407886,POINT (-73.976469164079 40.778161746111)
57930075,06/17/2023 08:03:14 PM,06/17/2023 08:17:29 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10003,101 EAST   10 STREET,EAST   10 STREET,3 AVENUE,STUYVESANT STREET,3 AVENUE,STUYVESANT STREET,ADDRESS,NEW YORK,EAST   10 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 08:17:35 PM,03 MANHATTAN,02,Precinct 9,1004667501,MANHATTAN,987356,205463,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.730624604945206,-73.98879321204096,POINT (-73.988793212041 40.730624604945)
57939597,06/18/2023 03:40:00 PM,06/18/2023 05:50:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Telco Connection Blk,Operating Improperly,,11370,,,,,30 AVENUE,70 STREET,INTERSECTION,QUEENS,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,06/18/2023 05:50:00 PM,03 QUEENS,22,Precinct 115,,QUEENS,1012631,216198,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76004448372803,-73.89755299254857,POINT (-73.897552992549 40.760044483728)
57940767,06/19/2023 09:37:56 AM,06/20/2023 08:38:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Power Lines,Street,11422,144 AVENUE,144 AVENUE,144 AVENUE,243 STREET,144 AVENUE,243 STREET,INTERSECTION,,,,Closed,,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,06/20/2023 08:38:05 AM,13 QUEENS,31,Precinct 105,,QUEENS,1056568,179960,PHONE,Unspecified,QUEENS,,,,,,,,40.6603300131769,-73.7393433194262,POINT (-73.739343319426 40.660330013177)
57927141,06/17/2023 10:28:39 AM,06/17/2023 01:39:25 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10473,456 BARRETT AVENUE,BARRETT AVENUE,DEAD END,LACOMBE AVENUE,DEAD END,LACOMBE AVENUE,ADDRESS,BRONX,BARRETT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/17/2023 01:39:28 PM,09 BRONX,18,Precinct 43,2034780043,BRONX,1024472,236556,PHONE,Unspecified,BRONX,,,,,,,,40.8158757222993,-73.85468865174131,POINT (-73.854688651741 40.815875722299)
57939858,06/18/2023 05:14:42 PM,06/18/2023 05:31:14 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11235,738 OCEANVIEW AVENUE,OCEANVIEW AVENUE,BRIGHTON    8 PLACE,CONEY ISLAND AVENUE,BRIGHTON    8 PLACE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,OCEAN VIEW AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 05:31:19 PM,13 BROOKLYN,48,Precinct 60,3086780056,BROOKLYN,995294,150581,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.57997923053122,-73.96024191792384,POINT (-73.960241917924 40.579979230531)
57928401,06/17/2023 08:31:12 AM,06/17/2023 10:42:46 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11355,46-27 ROBINSON STREET,ROBINSON STREET,HOLLY AVENUE,LABURNUM AVENUE,HOLLY AVENUE,LABURNUM AVENUE,ADDRESS,FLUSHING,ROBINSON STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 10:42:52 AM,07 QUEENS,20,Precinct 109,4052100041,QUEENS,1035008,213071,PHONE,Unspecified,QUEENS,,,,,,,,40.75136153488829,-73.81680243748431,POINT (-73.816802437484 40.751361534888)
57930030,06/17/2023 09:27:10 AM,06/17/2023 10:00:16 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11209,7201 RIDGE BOULEVARD,RIDGE BOULEVARD,72 STREET,73 STREET,72 STREET,73 STREET,ADDRESS,BROOKLYN,RIDGE BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 10:00:23 AM,10 BROOKLYN,47,Precinct 68,3059070006,BROOKLYN,976016,170279,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63404926192071,-74.02966617941425,POINT (-74.029666179414 40.634049261921)
57932658,06/18/2023 06:11:03 PM,06/20/2023 01:28:38 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,11249,118 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,06/20/2023 12:00:00 AM,01 BROOKLYN,34,Precinct 90,3023640001,BROOKLYN,994557,200294,PHONE,Unspecified,BROOKLYN,,,,,,,,40.716431493258106,-73.96281913407948,POINT (-73.962819134079 40.716431493258)
57937149,06/18/2023 10:48:53 PM,06/18/2023 10:49:59 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10452,1183 NELSON AVENUE,NELSON AVENUE,WEST  167 STREET,WEST  168 STREET,WEST  167 STREET,WEST  168 STREET,ADDRESS,BRONX,NELSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:50:04 PM,04 BRONX,16,Precinct 44,,BRONX,1004816,244326,ONLINE,Unspecified,BRONX,,,,,,,,40.837269778536616,-73.92567666473808,POINT (-73.925676664738 40.837269778537)
57928995,06/17/2023 02:57:00 PM,06/21/2023 02:48:22 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING,RESIDENTIAL BUILDING,10453,2200 AQUEDUCT AVENUE EAST,AQUEDUCT AVENUE EAST,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/21/2023 12:00:00 AM,05 BRONX,14,Precinct 46,2032070040,BRONX,1009707,251921,PHONE,Unspecified,BRONX,,,,,,,,40.858103058610766,-73.90797228726721,POINT (-73.907972287267 40.858103058611)
57932937,06/18/2023 07:17:04 AM,06/18/2023 07:59:34 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11204,1464 WEST    5 STREET,WEST    5 STREET,65 STREET,AVENUE O,65 STREET,AVENUE O,ADDRESS,BROOKLYN,WEST    5 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 07:59:45 AM,11 BROOKLYN,43,Precinct 62,3065790038,BROOKLYN,989987,162067,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.611511007888105,-73.97933721048216,POINT (-73.979337210482 40.611511007888)
57941631,06/19/2023 06:42:41 PM,06/19/2023 11:37:52 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10452,1496 INWOOD AVENUE,INWOOD AVENUE,WEST  172 STREET,GOBLE PLACE,WEST  172 STREET,GOBLE PLACE,ADDRESS,BRONX,INWOOD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 11:37:58 PM,04 BRONX,16,Precinct 44,2028590004,BRONX,1007135,246335,ONLINE,Unspecified,BRONX,,,,,,,,40.842778191198015,-73.91728919495712,POINT (-73.917289194957 40.842778191198)
57927123,06/17/2023 08:51:53 AM,06/17/2023 09:38:58 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11209,339 73 STREET,73 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,73 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/17/2023 09:39:02 AM,10 BROOKLYN,47,Precinct 68,3059080061,BROOKLYN,977010,169737,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63256245512896,-74.02608432752804,POINT (-74.026084327528 40.632562455129)
57929868,06/17/2023 11:28:59 PM,06/18/2023 12:52:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11416,106-09 95 AVENUE,95 AVENUE,106 STREET,107 STREET,106 STREET,107 STREET,ADDRESS,OZONE PARK,95 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 12:52:48 AM,09 QUEENS,29,Precinct 102,4093880023,QUEENS,1029037,190581,ONLINE,Unspecified,QUEENS,,,,,,,,40.68966427375357,-73.83850277971572,POINT (-73.838502779716 40.689664273754)
57935187,06/18/2023 06:48:43 AM,06/18/2023 08:28:18 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11356,121-07 7 AVENUE,7 AVENUE,COLLEGE PLACE,COLLEGE POINT BOULEVARD,COLLEGE PLACE,COLLEGE POINT BOULEVARD,ADDRESS,COLLEGE POINT,7 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:28:22 AM,07 QUEENS,19,Precinct 109,4039410072,QUEENS,1026588,227464,MOBILE,Unspecified,QUEENS,,,,,,,,40.79091082881806,-73.84710145719467,POINT (-73.847101457195 40.790910828818)
57939030,06/18/2023 11:01:19 PM,06/18/2023 11:02:33 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,,Residential Building/House,10040,35 HILLSIDE AVENUE,HILLSIDE AVENUE,BOGARDUS PLACE,ELLWOOD STREET,BOGARDUS PLACE,ELLWOOD STREET,ADDRESS,NEW YORK,HILLSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 11:02:37 PM,12 MANHATTAN,10,Precinct 34,1021700112,MANHATTAN,1003721,252074,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8585382289902,-73.92961137673909,POINT (-73.929611376739 40.85853822899)
57942792,06/19/2023 01:58:00 PM,06/20/2023 12:51:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,10306,151 TYSENS LANE,TYSENS LANE,DALTON AVENUE,SHADOW LANE,,,ADDRESS,STATEN ISLAND,,,Closed,,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,06/20/2023 12:00:00 PM,03 STATEN ISLAND,50,Precinct 122,5043440024,STATEN ISLAND,948743,147186,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.57059640307658,-74.12780626391252,POINT (-74.127806263913 40.570596403077)
57943152,06/19/2023 10:14:29 PM,06/20/2023 11:17:45 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,11373,40-50 82 STREET,82 STREET,ITHACA STREET,BAXTER AVENUE,ITHACA STREET,BAXTER AVENUE,ADDRESS,ELMHURST,82 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/20/2023 11:17:49 AM,04 QUEENS,25,Precinct 110,4014920029,QUEENS,1016468,211240,MOBILE,Unspecified,QUEENS,,,,,,,,40.746422893550246,-73.88372632959945,POINT (-73.883726329599 40.74642289355)
57933297,06/18/2023 04:45:40 PM,06/18/2023 05:19:24 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11366,75-19 183 STREET,183 STREET,75 AVENUE,UNION TURNPIKE,75 AVENUE,UNION TURNPIKE,ADDRESS,FRESH MEADOWS,183 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 05:19:29 PM,08 QUEENS,24,Precinct 107,4072000078,QUEENS,1043448,205117,ONLINE,Unspecified,QUEENS,,,,,,,,40.7294773714308,-73.78641060277302,POINT (-73.786410602773 40.729477371431)
57939084,06/19/2023 12:22:45 AM,06/19/2023 12:39:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10032,83 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST  153 STREET,EDGECOMBE AVENUE,WEST  153 STREET,EDGECOMBE AVENUE,ADDRESS,NEW YORK,ST NICHOLAS PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:39:47 AM,09 MANHATTAN,09,Precinct 30,1020690011,MANHATTAN,1000674,241561,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82968932642495,-73.94065217670709,POINT (-73.940652176707 40.829689326425)
57928635,06/17/2023 10:52:10 PM,06/17/2023 11:22:02 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11221,66 HIMROD STREET,HIMROD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2023 11:22:06 PM,04 BROOKLYN,37,Precinct 83,3032750020,BROOKLYN,1005261,192720,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69562371141428,-73.92422980114233,POINT (-73.924229801142 40.695623711414)
