Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57932764,06/18/2023 06:12:45 PM,06/18/2023 08:04:57 PM,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,In Prohibited Area,Street,10019,745 7 AVENUE,7 AVENUE,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,N/A,06/18/2023 08:05:02 PM,05 MANHATTAN,04,Precinct 18,1010020001,MANHATTAN,988790,216386,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.760604881971254,-73.98361180988199,POINT (-73.983611809882 40.760604881971)
57929839,06/17/2023 07:46:28 PM,06/17/2023 07:52:04 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10010,210 EAST   22 STREET,EAST   22 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   22 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 07:52:09 PM,06 MANHATTAN,02,Precinct 13,1009020051,MANHATTAN,988922,208132,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73794966407384,-73.98314105935887,POINT (-73.983141059359 40.737949664074)
57943366,06/19/2023 12:08:06 PM,06/19/2023 01:19:43 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11207,506 NEW JERSEY AVENUE,NEW JERSEY AVENUE,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,NEW JERSEY AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/19/2023 01:19:50 PM,05 BROOKLYN,42,Precinct 75,3037890047,BROOKLYN,1013767,182299,PHONE,Unspecified,BROOKLYN,,,,,,,,40.666996173249316,-73.89360100247407,POINT (-73.893601002474 40.666996173249)
57942097,06/19/2023 11:41:26 AM,06/21/2023 02:09:46 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Sidewalk,11201,42 BOND STREET,BOND STREET,LIVINGSTON STREET,SCHERMERHORN STREET,LIVINGSTON STREET,SCHERMERHORN STREET,ADDRESS,BROOKLYN,BOND STREET,,Closed,,The Department of Sanitation cleaned the location.,06/21/2023 10:22:13 AM,02 BROOKLYN,33,Precinct 84,3001650029,BROOKLYN,988746,190110,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68848366408982,-73.98378819212712,POINT (-73.983788192127 40.68848366409)
57927517,06/17/2023 06:37:27 PM,06/17/2023 07:25:10 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11103,31-23 43 STREET,43 STREET,31 AVENUE,BROADWAY,31 AVENUE,BROADWAY,ADDRESS,ASTORIA,43 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 07:25:14 PM,01 QUEENS,22,Precinct 114,4006930032,QUEENS,1007722,215981,ONLINE,Unspecified,QUEENS,,,,,,,,40.759463269874864,-73.91527377460312,POINT (-73.915273774603 40.759463269875)
57932467,06/18/2023 08:23:32 PM,06/18/2023 08:52:01 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11206,45 PULASKI STREET,PULASKI STREET,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,PULASKI STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:52:05 PM,03 BROOKLYN,36,Precinct 79,3017700072,BROOKLYN,998124,191501,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69229190590625,-73.94996986653344,POINT (-73.949969866533 40.692291905906)
57939604,06/18/2023 10:04:00 PM,06/26/2023 11:19:09 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,11220,864 60 STREET,60 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/26/2023 12:00:00 AM,12 BROOKLYN,43,Precinct 66,3057140033,BROOKLYN,981966,170507,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63467860605903,-74.00822907354721,POINT (-74.008229073547 40.634678606059)
57942169,06/19/2023 02:12:33 AM,06/19/2023 03:08:14 AM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,,Street/Sidewalk,11201,122 ASHLAND PLACE,ASHLAND PLACE,MYRTLE AVENUE,WILLOUGHBY STREET,MYRTLE AVENUE,WILLOUGHBY STREET,ADDRESS,BROOKLYN,ASHLAND PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/19/2023 03:08:20 AM,02 BROOKLYN,35,Precinct 88,3020610040,BROOKLYN,990064,191560,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69246281230813,-73.97903445808508,POINT (-73.979034458085 40.692462812308)
57942547,06/19/2023 09:19:48 AM,11/25/2023 01:45:03 PM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Blocking Street,Street,11233,428 MARION STREET,MARION STREET,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,ADDRESS,BROOKLYN,MARION STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,11/25/2023 01:45:08 PM,16 BROOKLYN,41,Precinct 73,3015210029,BROOKLYN,1008561,187617,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68160870563901,-73.91234771069475,POINT (-73.912347710695 40.681608705639)
57931063,06/17/2023 10:16:51 PM,06/17/2023 10:37:37 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11228,1077 85 STREET,85 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,85 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 10:37:42 PM,10 BROOKLYN,47,Precinct 68,3060300043,BROOKLYN,979152,164336,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61773933455275,-74.01836303462665,POINT (-74.018363034627 40.617739334553)
57942079,06/19/2023 08:47:40 PM,06/19/2023 09:25:23 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,10032,619 WEST  158 STREET,WEST  158 STREET,EDWARD M MORGAN PLACE,RIVERSIDE DRIVE WEST,EDWARD M MORGAN PLACE,RIVERSIDE DRIVE WEST,ADDRESS,NEW YORK,WEST  158 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 09:25:27 PM,12 MANHATTAN,07,Precinct 33,1021350002,MANHATTAN,999202,243615,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.83532957912256,-73.9459666421084,POINT (-73.945966642108 40.835329579123)
57930712,06/17/2023 10:52:19 AM,06/17/2023 01:36:45 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Park/Playground,11436,140 STREET,140 STREET,140 STREET,ROCKAWAY BOULEVARD,140 STREET,ROCKAWAY BOULEVARD,INTERSECTION,QUEENS,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,06/17/2023 01:36:45 PM,12 QUEENS,28,Precinct 113,,QUEENS,1039551,185002,PHONE,Unspecified,QUEENS,,,,,,,,40.67429177791574,-73.80063630309425,POINT (-73.800636303094 40.674291777916)
57930667,06/17/2023 05:55:49 PM,11/28/2023 12:02:26 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Other,Park,11101,11-01 45 ROAD,45 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,45 ROAD,,Closed,,NYC Parks inspected the condition and determined that no work was needed.,11/28/2023 12:02:29 PM,02 QUEENS,26,Precinct 108,4000530001,QUEENS,998191,211446,ONLINE,Unspecified,QUEENS,,,,,,,,40.747036012623994,-73.94968695231589,POINT (-73.949686952316 40.747036012624)
57935257,06/18/2023 03:44:20 PM,06/18/2023 04:17:43 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11694,259 BEACH  118 STREET,BEACH  118 STREET,ROCKAWAY BEACH BOULEVARD,NEWPORT AVENUE,ROCKAWAY BEACH BOULEVARD,NEWPORT AVENUE,ADDRESS,FAR ROCKAWAY,BEACH  118 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/18/2023 04:17:48 PM,14 QUEENS,32,Precinct 100,4162140008,QUEENS,1028763,150862,ONLINE,Unspecified,QUEENS,,,,,,,,40.580645643998025,-73.839752798581,POINT (-73.839752798581 40.580645643998)
57927310,06/17/2023 02:57:14 PM,06/17/2023 07:14:58 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11004,83-35 263 STREET,263 STREET,83 AVENUE,HILLSIDE AVENUE,83 AVENUE,HILLSIDE AVENUE,ADDRESS,GLEN OAKS,263 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 07:15:07 PM,13 QUEENS,23,Precinct 105,,QUEENS,1065731,208660,PHONE,Unspecified,QUEENS,,,,,,,,40.73902478177732,-73.70597001727995,POINT (-73.70597001728 40.739024781777)
57942592,06/19/2023 10:01:22 AM,07/09/2023 04:07:41 PM,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Hanging from Other Branches,Street,11215,589 PROSPECT AVENUE,PROSPECT AVENUE,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,PROSPECT AVENUE,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",07/09/2023 04:07:45 PM,07 BROOKLYN,39,Precinct 72,3011160043,BROOKLYN,990306,178524,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.656681764643324,-73.97817350840734,POINT (-73.978173508407 40.656681764643)
57928075,06/17/2023 10:42:00 PM,06/18/2023 12:07:46 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11207,310 HENDRIX STREET,HENDRIX STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,HENDRIX STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 12:07:51 AM,05 BROOKLYN,37,Precinct 75,3039780033,BROOKLYN,1014802,185044,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67452706704971,-73.88985773308028,POINT (-73.88985773308 40.67452706705)
57930343,06/17/2023 10:32:00 AM,06/17/2023 10:45:00 AM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),WA1,,11419,132-22 101 AVENUE,101 AVENUE,132 ST,133 ST,,,ADDRESS,SOUTH RICHMOND HILL,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/17/2023 10:45:00 AM,09 QUEENS,29,Precinct 102,4095000009,QUEENS,1035524,191823,PHONE,Unspecified,QUEENS,,,,,,,,40.69303806591074,-73.81510195065978,POINT (-73.81510195066 40.693038065911)
57928327,06/17/2023 08:11:27 AM,06/20/2023 01:19:36 PM,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,N/A,Sidewalk,10128,1752 2 AVENUE,2 AVENUE,EAST   91 STREET,EAST   92 STREET,EAST   91 STREET,EAST   92 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/20/2023 01:19:42 PM,08 MANHATTAN,05,Precinct 19,1015540003,MANHATTAN,998301,223915,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78126002058414,-73.9492638983367,POINT (-73.949263898337 40.781260020584)
57933925,06/18/2023 09:20:44 AM,06/18/2023 10:29:15 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11413,217-16 136 AVENUE,136 AVENUE,217 STREET,218 STREET,217 STREET,218 STREET,ADDRESS,SPRINGFIELD GARDENS,136 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 10:29:19 AM,13 QUEENS,31,Precinct 105,4130170056,QUEENS,1052639,186189,PHONE,Unspecified,QUEENS,,,,,,,,40.677458378671375,-73.75344139374833,POINT (-73.753441393748 40.677458378671)
57928057,06/17/2023 03:08:53 PM,06/17/2023 03:08:53 PM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,,11357,15-03 UTOPIA PARKWAY,UTOPIA PARKWAY,,,,,ADDRESS,WHITESTONE,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,06/17/2023 12:00:00 AM,07 QUEENS,19,Precinct 109,4057740001,QUEENS,1041011,225540,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.78554911083106,-73.79503096941383,POINT (-73.795030969414 40.785549110831)
57934150,06/18/2023 06:10:41 AM,06/18/2023 07:18:20 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11235,2702 EMMONS AVENUE,EMMONS AVENUE,EAST   27 STREET,EAST   28 STREET,EAST   27 STREET,EAST   28 STREET,ADDRESS,BROOKLYN,EMMONS AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 07:18:23 AM,15 BROOKLYN,48,Precinct 61,3088150001,BROOKLYN,1000541,151974,PHONE,Unspecified,BROOKLYN,,,,,,,,40.583794649546256,-73.94134951608702,POINT (-73.941349516087 40.583794649546)
57934906,06/18/2023 10:01:11 PM,06/18/2023 10:35:31 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10019,529 WEST   51 STREET,WEST   51 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,NEW YORK,WEST   51 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 10:35:35 PM,04 MANHATTAN,03,Precinct 18,,MANHATTAN,986268,218315,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.765900425363505,-73.99271497862401,POINT (-73.992714978624 40.765900425364)
57936103,06/18/2023 10:43:20 PM,06/18/2023 10:58:58 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10034,251 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 10:59:04 PM,12 MANHATTAN,10,Precinct 34,1022470056,MANHATTAN,1004072,254951,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86643394166972,-73.92833398605853,POINT (-73.928333986059 40.86643394167)
57930190,06/17/2023 11:10:13 PM,06/17/2023 11:23:12 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11419,113 STREET,113 STREET,ATLANTIC AVENUE,95 AVENUE,ATLANTIC AVENUE,95 AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 11:23:15 PM,Unspecified QUEENS,,Precinct 102,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,
57938740,06/18/2023 04:52:04 AM,06/18/2023 05:01:31 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11365,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 05:01:35 AM,11 QUEENS,20,Precinct 111,,QUEENS,1045818,210166,MOBILE,Unspecified,QUEENS,,,,,,,,40.743319405651874,-73.77781335143,POINT (-73.77781335143 40.743319405652)
57942349,06/19/2023 08:40:48 PM,06/19/2023 08:59:11 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11233,515A HANCOCK STREET,HANCOCK STREET,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 08:59:15 PM,03 BROOKLYN,36,Precinct 81,3016550082,BROOKLYN,1002409,188602,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68432706409811,-73.93452582415648,POINT (-73.934525824156 40.684327064098)
57932431,06/18/2023 11:52:27 PM,06/19/2023 12:27:47 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10453,2200 AQUEDUCT AVENUE,AQUEDUCT AVENUE,CLINTON PLACE,WEST  182 STREET,CLINTON PLACE,WEST  182 STREET,ADDRESS,BRONX,AQUEDUCT AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/19/2023 12:27:51 AM,05 BRONX,14,Precinct 46,2032070040,BRONX,1009707,251921,ONLINE,Unspecified,BRONX,,,,,,,,40.858103058610766,-73.90797228726721,POINT (-73.907972287267 40.858103058611)
57937291,06/18/2023 06:29:28 PM,06/18/2023 08:11:16 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10457,ARTHUR AVENUE,ARTHUR AVENUE,ARTHUR AVENUE,EAST  180 STREET,ARTHUR AVENUE,EAST  180 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:11:23 PM,06 BRONX,15,Precinct 48,,BRONX,1014255,248780,ONLINE,Unspecified,BRONX,,,,,,,,40.849467669543714,-73.89154522374062,POINT (-73.891545223741 40.849467669544)
57940522,06/18/2023 07:57:02 PM,06/18/2023 08:33:40 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11368,33-34 99 STREET,99 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,CORONA,99 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:33:45 PM,03 QUEENS,21,Precinct 115,4017130023,QUEENS,1020443,214870,PHONE,Unspecified,QUEENS,,,,,,,,40.756370939092996,-73.86936117178836,POINT (-73.869361171788 40.756370939093)
57943906,06/19/2023 07:01:23 AM,06/23/2023 12:29:37 PM,DOT,Department of Transportation,Street Sign - Missing,St Name - Attached to Pole,N/A,Street,11230,4609 BAY PARKWAY,BAY PARKWAY,OCEAN PARKWAY,EAST    5 STREET,OCEAN PARKWAY,EAST    5 STREET,ADDRESS,BROOKLYN,BAY PARKWAY,,Closed,,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",06/23/2023 12:29:42 PM,12 BROOKLYN,44,Precinct 66,3065180020,BROOKLYN,992270,167299,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62586998764942,-73.97110837973555,POINT (-73.971108379736 40.625869987649)
57935761,06/18/2023 12:27:57 PM,06/18/2023 01:52:21 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10467,727 BARTHOLDI STREET,BARTHOLDI STREET,CRUGER AVENUE,HOLLAND AVENUE,CRUGER AVENUE,HOLLAND AVENUE,ADDRESS,BRONX,BARTHOLDI STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 01:52:25 PM,12 BRONX,12,Precinct 47,2046300108,BRONX,1021340,257800,ONLINE,Unspecified,BRONX,,,,,,,,40.874197901073856,-73.86588620859824,POINT (-73.865886208598 40.874197901074)
57928777,06/17/2023 10:03:07 PM,06/17/2023 10:19:59 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11249,74 WYTHE AVENUE,WYTHE AVENUE,NORTH   12 STREET,NORTH   11 STREET,NORTH   12 STREET,NORTH   11 STREET,ADDRESS,BROOKLYN,WYTHE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2023 10:20:03 PM,01 BROOKLYN,33,Precinct 94,3022880018,BROOKLYN,996014,202400,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72221013840036,-73.95755955795875,POINT (-73.957559557959 40.7222101384)
