Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57927948,06/16/2023 11:17:21 PM,03/05/2024 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,,11372,34-24 89 STREET,89 STREET,,,,,ADDRESS,JACKSON HEIGHTS,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,03/05/2024 12:00:00 AM,03 QUEENS,25,Precinct 115,4014490018,QUEENS,1017943,213856,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75359764968719,-73.87839000438906,POINT (-73.878390004389 40.753597649687)
57938370,06/18/2023 07:19:40 PM,06/18/2023 07:42:15 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11432,90-15 170 STREET,170 STREET,90 AVENUE,JAMAICA AVENUE,90 AVENUE,JAMAICA AVENUE,ADDRESS,JAMAICA,170 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 07:42:20 PM,12 QUEENS,27,Precinct 103,4098040029,QUEENS,1042307,197523,ONLINE,Unspecified,QUEENS,,,,,,,,40.708641290376114,-73.79059287333983,POINT (-73.79059287334 40.708641290376)
57927669,06/17/2023 03:22:32 PM,06/17/2023 04:21:25 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11368,37-03 101 STREET,101 STREET,37 AVENUE,DEAD END,37 AVENUE,DEAD END,ADDRESS,CORONA,101 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 04:21:29 PM,03 QUEENS,21,Precinct 115,4017670001,QUEENS,1021355,213441,MOBILE,Unspecified,QUEENS,,,,,,,,40.75244492152277,-73.86607719371234,POINT (-73.866077193712 40.752444921523)
57941025,06/19/2023 06:53:00 PM,06/21/2023 03:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,11225,,,,,WASHINGTON AVENUE,FRANKLIN AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/21/2023 03:15:00 AM,09 BROOKLYN,40,Precinct 71,,BROOKLYN,995104,180689,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66261963113809,-73.96087750436901,POINT (-73.960877504369 40.662619631138)
57930792,06/17/2023 08:21:08 PM,08/18/2023 02:04:00 PM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Unsafe Driving,Street,11205,154 CLERMONT AVENUE,CLERMONT AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,CLERMONT AVENUE,,Closed,,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,08/18/2023 02:04:03 PM,02 BROOKLYN,35,Precinct 88,3020740030,BROOKLYN,992341,191733,ONLINE,Unspecified,BROOKLYN,,,"154 CLERMONT AVENUE, BROOKLYN, NY, 11205",,,,,40.692935868544055,-73.97082328780763,POINT (-73.970823287808 40.692935868544)
57929226,06/17/2023 01:21:48 PM,10/12/2023 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,,10301,9 HEWITT AVENUE,HEWITT AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/12/2023 12:00:00 AM,02 STATEN ISLAND,50,Precinct 122,5008360054,STATEN ISLAND,956532,161430,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.60972107935677,-74.09982847524667,POINT (-74.099828475247 40.609721079357)
57939072,06/18/2023 01:15:05 PM,06/18/2023 10:15:15 PM,DHS,Department of Homeless Services,Encampment,N/A,,Street/Sidewalk,10019,795 11 AVENUE,11 AVENUE,WEST   55 STREET,WEST   56 STREET,WEST   55 STREET,WEST   56 STREET,ADDRESS,NEW YORK,11 AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,06/18/2023 10:15:17 PM,04 MANHATTAN,06,Precinct 18,1011030036,MANHATTAN,986406,219520,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.769207805241074,-73.99221640926429,POINT (-73.992216409264 40.769207805241)
57938865,06/18/2023 08:10:24 AM,06/18/2023 08:22:07 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10128,1830 FIRST AVENUE,FIRST AVENUE,EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 08:22:11 AM,08 MANHATTAN,08,Precinct 19,1015730001,MANHATTAN,999387,224324,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78238082368801,-73.94534159097456,POINT (-73.945341590975 40.782380823688)
57935085,06/18/2023 12:32:21 PM,06/21/2023 02:23:15 PM,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,N/A,Street,11209,9202 3 AVENUE,3 AVENUE,92 STREET,93 STREET,92 STREET,93 STREET,ADDRESS,BROOKLYN,3 AVENUE,,Closed,,A Litter Basket was placed at the location.,06/21/2023 08:58:19 AM,10 BROOKLYN,47,Precinct 68,3061020038,BROOKLYN,975141,164871,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61920458251507,-74.03281140779,POINT (-74.03281140779 40.619204582515)
57933501,06/19/2023 12:41:42 AM,06/19/2023 12:52:31 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10457,210 EAST  181 STREET,EAST  181 STREET,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,ADDRESS,BRONX,EAST  181 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/19/2023 12:52:35 AM,05 BRONX,15,Precinct 46,2031560141,BRONX,1011620,250586,ONLINE,Unspecified,BRONX,,,,,,,,40.85443316152029,-73.90106219936887,POINT (-73.901062199369 40.85443316152)
57941277,06/19/2023 05:29:52 PM,06/19/2023 06:09:11 PM,NYPD,New York City Police Department,Panhandling,N/A,,Store/Commercial,11101,49-20 FIFTH STREET,FIFTH STREET,49 AVENUE,50 AVENUE,49 AVENUE,50 AVENUE,ADDRESS,LONG ISLAND CITY,5 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 06:09:17 PM,02 QUEENS,26,Precinct 108,4000170001,QUEENS,996363,210219,MOBILE,Unspecified,QUEENS,,,,,,,,40.74367089830276,-73.95628641016502,POINT (-73.956286410165 40.743670898303)
57928956,06/17/2023 09:52:36 PM,06/17/2023 10:09:12 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11236,716 EAST  108 STREET,EAST  108 STREET,GLENWOOD ROAD,FLATLANDS AVENUE,GLENWOOD ROAD,FLATLANDS AVENUE,ADDRESS,BROOKLYN,EAST  108 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 10:09:18 PM,18 BROOKLYN,42,Precinct 69,3081930001,BROOKLYN,1013859,175950,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.649569268968015,-73.89329725092607,POINT (-73.893297250926 40.649569268968)
57936966,06/19/2023 12:31:13 AM,06/19/2023 01:10:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,Residential Building/House,10473,214 BETTS AVENUE,BETTS AVENUE,GILDERSLEEVE AVENUE,DEAD END,GILDERSLEEVE AVENUE,DEAD END,ADDRESS,BRONX,BETTS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 01:10:52 AM,09 BRONX,18,Precinct 43,2034610012,BRONX,1025706,234543,MOBILE,Unspecified,BRONX,,,,,,,,40.81034490196061,-73.8502429807333,POINT (-73.850242980733 40.810344901961)
57927903,06/17/2023 08:17:00 AM,06/24/2023 12:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,11221,1510 BROADWAY,BROADWAY,JEFFERSON AVE,HANCOCK ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,06/24/2023 12:45:00 PM,16 BROOKLYN,41,Precinct 73,3014890011,BROOKLYN,1007168,189511,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.686811017344795,-73.91736366860779,POINT (-73.917363668608 40.686811017345)
57932448,06/18/2023 10:26:52 PM,06/18/2023 10:27:18 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10032,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:27:22 PM,Unspecified MANHATTAN,,Precinct 33,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
57938793,06/18/2023 08:42:32 AM,06/18/2023 09:25:44 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,10468,EAST  196 STREET,EAST  196 STREET,EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 09:25:48 AM,07 BRONX,14,Precinct 52,,BRONX,1013301,255804,PHONE,Unspecified,BRONX,,,,,,,,40.86874961696823,-73.8949630643024,POINT (-73.894963064302 40.868749616968)
57942843,06/19/2023 08:04:37 AM,06/27/2023 05:46:52 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION,RESIDENTIAL BUILDING,10463,3111 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/27/2023 12:00:00 AM,08 BRONX,14,Precinct 50,2032610046,BRONX,1011697,259371,ONLINE,Unspecified,BRONX,,,,,,,,40.878545062435755,-73.90074787653406,POINT (-73.900747876534 40.878545062436)
57937272,06/18/2023 07:01:51 PM,06/18/2023 07:16:46 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10002,CHERRY STREET,CHERRY STREET,CHERRY STREET,MONTGOMERY STREET,CHERRY STREET,MONTGOMERY STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 07:16:52 PM,03 MANHATTAN,01,Precinct 7,,MANHATTAN,988449,198568,PHONE,Unspecified,MANHATTAN,,,,,,,,40.711699042805705,-73.98485385003656,POINT (-73.984853850037 40.711699042806)
57932997,06/18/2023 05:26:57 PM,06/18/2023 05:58:04 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11225,379 EMPIRE BOULEVARD,EMPIRE BOULEVARD,NOSTRAND AVENUE,CLOVE ROAD,NOSTRAND AVENUE,CLOVE ROAD,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 05:58:10 PM,09 BROOKLYN,35,Precinct 71,3013090136,BROOKLYN,998180,181189,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.663987715175516,-73.94978924330175,POINT (-73.949789243302 40.663987715176)
57931575,06/18/2023 08:17:57 AM,06/20/2023 02:56:50 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,11219,1145 45 STREET,45 STREET,NEW UTRECHT AVENUE,12 AVENUE,NEW UTRECHT AVENUE,12 AVENUE,ADDRESS,BROOKLYN,45 STREET,,Closed,,The Department of Sanitation collected the requested items.,06/20/2023 10:06:14 AM,12 BROOKLYN,44,Precinct 66,3056097502,BROOKLYN,986127,172205,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63933934972105,-73.99323684331013,POINT (-73.99323684331 40.639339349721)
57941043,06/19/2023 09:04:24 PM,06/19/2023 09:57:10 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11234,3620 FLATLANDS AVENUE,FLATLANDS AVENUE,EAST   35 STREET,EAST   37 STREET,EAST   35 STREET,EAST   37 STREET,ADDRESS,BROOKLYN,FLATLANDS AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/19/2023 09:57:15 PM,18 BROOKLYN,45,Precinct 63,3076980046,BROOKLYN,1000860,164475,PHONE,Unspecified,BROOKLYN,,,,,,,,40.618106757844586,-73.94017032060792,POINT (-73.940170320608 40.618106757845)
57927786,06/17/2023 09:39:57 PM,06/17/2023 10:15:14 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10463,3130 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,NAPLES TERRACE,WEST  232 STREET,NAPLES TERRACE,WEST  232 STREET,ADDRESS,BRONX,KINGSBRIDGE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 10:15:18 PM,08 BRONX,11,Precinct 50,2057070010,BRONX,1010257,260057,MOBILE,Unspecified,BRONX,,,,,,,,40.88043227921839,-73.9059524469546,POINT (-73.905952446955 40.880432279218)
57929793,06/17/2023 09:31:22 AM,06/17/2023 09:31:22 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,1-2 Family Dwelling,11435,147-29 FERNDALE AVENUE,FERNDALE AVENUE,LIVERPOOL STREET,SUTPHIN BOULEVARD,LIVERPOOL STREET,SUTPHIN BOULEVARD,ADDRESS,JAMAICA,FERNDALE AVENUE,,Closed,,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,06/17/2023 09:31:22 AM,12 QUEENS,28,Precinct 103,4119470293,QUEENS,1039916,190795,MOBILE,Unspecified,QUEENS,,,,,,,,40.690189915307506,-73.7992726034458,POINT (-73.799272603446 40.690189915308)
57927750,06/17/2023 01:21:21 PM,06/17/2023 01:46:48 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,11219,1502 66 STREET,66 STREET,15 AVENUE,DURYEA COURT,15 AVENUE,DURYEA COURT,ADDRESS,BROOKLYN,66 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 01:46:53 PM,11 BROOKLYN,43,Precinct 62,3055580020,BROOKLYN,984933,166102,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6225880771911,-73.99753965012368,POINT (-73.997539650124 40.622588077191)
57939630,06/18/2023 01:49:51 PM,06/18/2023 02:45:00 PM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,,Street/Sidewalk,11214,189 BAY   43 STREET,BAY   43 STREET,BATH AVENUE,HARWAY AVENUE,BATH AVENUE,HARWAY AVENUE,ADDRESS,BROOKLYN,BAY   43 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 02:45:06 PM,13 BROOKLYN,47,Precinct 60,3068980019,BROOKLYN,987320,154819,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.591618045215014,-73.98894616244549,POINT (-73.988946162445 40.591618045215)
57930207,06/17/2023 04:49:47 PM,07/11/2023 09:17:57 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING,RESIDENTIAL BUILDING,11210,1412 NEW YORK AVENUE,NEW YORK AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/11/2023 12:00:00 AM,17 BROOKLYN,45,Precinct 67,3049950030,BROOKLYN,999425,171800,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63821491073936,-73.94532275975443,POINT (-73.945322759754 40.638214910739)
57929820,06/17/2023 11:24:50 PM,06/17/2023 11:46:55 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10032,551 WEST  170 STREET,WEST  170 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  170 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/17/2023 11:46:57 PM,12 MANHATTAN,10,Precinct 33,1021270022,MANHATTAN,1001454,245984,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84182769447864,-73.9378223173734,POINT (-73.937822317373 40.841827694479)
57941673,06/19/2023 09:15:35 AM,06/19/2023 09:24:56 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,11219,983 52 STREET,52 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,BROOKLYN,52 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 09:25:01 AM,12 BROOKLYN,38,Precinct 66,3056520049,BROOKLYN,983960,171606,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63769541680298,-74.00104489457665,POINT (-74.001044894577 40.637695416803)
57933366,06/18/2023 09:51:41 PM,06/18/2023 09:52:48 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,,Park/Playground,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:52:51 PM,64 MANHATTAN,06,Precinct 22,1011110001,MANHATTAN,994623,222956,ONLINE,Central Park,MANHATTAN,,,,,,,,40.77863290127972,-73.96254609596876,POINT (-73.962546095969 40.77863290128)
57941817,06/19/2023 06:12:23 PM,06/26/2023 06:43:05 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,11209,49 MACKAY PLACE,MACKAY PLACE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/26/2023 12:00:00 AM,10 BROOKLYN,47,Precinct 68,3058820075,BROOKLYN,974874,171211,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63660626836937,-74.03378197204944,POINT (-74.033781972049 40.636606268369)
57936255,06/18/2023 11:36:41 AM,06/27/2023 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,,10027,154 WEST  122 STREET,WEST  122 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,06/27/2023 12:00:00 AM,10 MANHATTAN,09,Precinct 28,1019060055,MANHATTAN,998535,233098,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80646449286087,-73.94839942629358,POINT (-73.948399426294 40.806464492861)
57942555,06/19/2023 09:20:48 AM,06/19/2023 10:12:32 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11229,1715 STUART STREET,STUART STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,STUART STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/19/2023 10:12:39 AM,15 BROOKLYN,46,Precinct 61,3068160057,BROOKLYN,1000113,161508,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60996432613188,-73.9428680048203,POINT (-73.94286800482 40.609964326132)
57930513,06/18/2023 01:09:07 AM,06/18/2023 02:46:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,10465,2918 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,EAST TREMONT AVENUE,EDISON AVENUE,EAST TREMONT AVENUE,EDISON AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 02:46:36 AM,10 BRONX,13,Precinct 45,2054190122,BRONX,1031969,242900,MOBILE,Unspecified,BRONX,,,,,,,,40.83325085108711,-73.82755893872277,POINT (-73.827558938723 40.833250851087)
57936030,06/18/2023 06:54:37 PM,06/18/2023 07:11:53 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11216,127 QUINCY STREET,QUINCY STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,QUINCY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 07:11:57 PM,03 BROOKLYN,36,Precinct 79,3019710049,BROOKLYN,996466,189338,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.686357412910574,-73.95595259403011,POINT (-73.95595259403 40.686357412911)
